O,D,time_minutes
11005,11385,90.0
11005,11411,59.0
11005,11412,66.0
11005,11413,82.0
11005,11414,99.0
11005,11415,66.0
11005,11416,86.0
11005,11417,93.0
11005,11418,77.0
11005,11419,82.0
11005,11420,85.0
11005,11421,84.0
11005,11422,91.0
11005,11423,52.0
11005,11426,28.0
11005,11427,35.0
11005,11428,41.0
11005,11429,47.0
11005,11430,98.0
11005,11432,49.0
11005,11433,71.0
11005,11434,85.0
11005,11435,64.0
11005,11436,86.0
11040,10001,87.0
11040,10002,96.0
11040,10003,85.0
11040,10004,87.0
11040,10005,83.0
11040,10006,85.0
11040,10007,79.0
11040,10009,91.0
11040,10010,83.0
11040,10011,88.0
11040,10012,89.0
11040,10013,101.0
11040,10014,81.0
11040,10016,82.0
11040,10017,84.0
11040,10018,86.0
11040,10019,83.0
11040,10020,67.0
11040,10021,87.0
11040,10022,65.0
11040,10023,80.0
11040,10024,84.0
11040,10025,88.0
11040,10026,89.0
11040,10027,88.0
11040,10028,80.0
11040,10029,101.0
11040,10030,107.0
11040,10031,102.0
11040,10032,104.0
11040,10033,109.0
11040,10034,113.0
11040,10035,102.0
11040,10036,86.0
11040,10037,103.0
11040,10038,85.0
11040,10039,104.0
11040,10040,114.0
11040,10041,89.0
11040,10043,86.0
11040,10044,65.0
11040,10045,83.0
11040,10047,88.0
11040,10048,84.0
11040,10055,65.0
11040,10065,76.0
11040,10069,87.0
11040,10075,83.0
11040,10080,86.0
11040,10081,84.0
11040,10096,69.0
11040,10097,72.0
11040,10103,67.0
11040,10104,66.0
11040,10105,64.0
11040,10106,68.0
11040,10107,71.0
11040,10110,70.0
11040,10111,69.0
11040,10112,66.0
11040,10115,107.0
11040,10118,85.0
11040,10119,83.0
11040,10120,74.0
11040,10121,85.0
11040,10122,82.0
11040,10123,75.0
11040,10128,85.0
11040,10151,63.0
11040,10152,65.0
11040,10153,64.0
11040,10154,72.0
11040,10155,61.0
11040,10158,89.0
11040,10162,85.0
11040,10165,69.0
11040,10166,88.0
11040,10167,75.0
11040,10168,68.0
11040,10169,74.0
11040,10170,68.0
11040,10171,73.0
11040,10172,74.0
11040,10174,69.0
11040,10178,69.0
11040,10196,66.0
11040,10203,85.0
11040,10259,85.0
11040,10260,82.0
11040,10265,85.0
11040,10270,83.0
11040,10271,84.0
11040,10275,87.0
11040,10278,89.0
11040,10279,101.0
11040,10280,91.0
11040,10281,90.0
11040,10282,86.0
11040,10285,87.0
11040,10286,82.0
11040,10301,153.0
11040,10302,157.0
11040,10303,174.0
11040,10304,128.0
11040,10305,129.0
11040,10306,157.0
11040,10307,181.0
11040,10308,158.0
11040,10309,187.0
11040,10310,151.0
11040,10312,166.0
11040,10314,157.0
11040,10451,114.0
11040,10452,109.0
11040,10453,115.0
11040,10454,101.0
11040,10455,107.0
11040,10456,112.0
11040,10457,116.0
11040,10458,116.0
11040,10459,121.0
11040,10460,121.0
11040,10461,117.0
11040,10462,116.0
11040,10463,120.0
11040,10464,150.0
11040,10465,98.0
11040,10466,130.0
11040,10467,122.0
11040,10468,107.0
11040,10469,118.0
11040,10470,127.0
11040,10471,147.0
11040,10472,122.0
11040,10473,117.0
11040,10474,117.0
11040,10475,114.0
11040,11001,22.0
11040,11004,11.0
11040,11005,17.0
11040,11040,0.0
11040,11096,86.0
11040,11101,73.0
11040,11102,90.0
11040,11103,78.0
11040,11104,82.0
11040,11105,93.0
11040,11106,93.0
11040,11109,86.0
11040,11201,107.0
11040,11203,125.0
11040,11204,124.0
11040,11205,101.0
11040,11206,99.0
11040,11207,73.0
11040,11208,85.0
11040,11209,124.0
11040,11210,121.0
11040,11211,89.0
11040,11212,119.0
11040,11213,102.0
11040,11214,128.0
11040,11215,116.0
11040,11216,68.0
11040,11217,76.0
11040,11218,114.0
11040,11219,117.0
11040,11220,113.0
11040,11221,79.0
11040,11222,92.0
11040,11223,132.0
11040,11224,122.0
11040,11225,102.0
11040,11226,115.0
11040,11228,133.0
11040,11229,129.0
11040,11230,126.0
11040,11231,114.0
11040,11232,116.0
11040,11233,83.0
11040,11234,111.0
11040,11235,123.0
11040,11236,120.0
11040,11237,96.0
11040,11238,112.0
11040,11239,105.0
11040,11249,88.0
11040,11251,115.0
11040,11354,71.0
11040,11355,57.0
11040,11356,85.0
11040,11357,61.0
11040,11358,59.0
11040,11359,74.0
11040,11360,60.0
11040,11361,54.0
11040,11362,30.0
11040,11363,44.0
11040,11364,30.0
11040,11365,40.0
11040,11366,34.0
11040,11367,57.0
11040,11368,84.0
11040,11369,88.0
11040,11370,96.0
11040,11371,103.0
11040,11372,75.0
11040,11373,60.0
11040,11374,74.0
11040,11375,38.0
11040,11377,77.0
11040,11378,95.0
11040,11379,86.0
11040,11385,80.0
11040,11411,50.0
11040,11412,56.0
11040,11413,75.0
11040,11414,89.0
11040,11415,61.0
11040,11416,87.0
11040,11417,83.0
11040,11418,69.0
11040,11419,70.0
11040,11420,86.0
11040,11421,73.0
11040,11422,86.0
11040,11423,37.0
11040,11426,19.0
11040,11427,28.0
11040,11428,35.0
11040,11429,41.0
11040,11430,86.0
11040,11432,42.0
11040,11433,60.0
11040,11434,75.0
11040,11435,60.0
11040,11436,86.0
11096,10001,66.0
11096,10002,89.0
11096,10003,84.0
11096,10004,74.0
11096,10005,78.0
11096,10006,76.0
11096,10007,79.0
11096,10009,90.0
11096,10010,86.0
11096,10011,78.0
11096,10012,83.0
11096,10013,84.0
11096,10014,93.0
11096,10016,84.0
11096,10017,81.0
11096,10018,71.0
11096,10019,81.0
11096,10020,78.0
11096,10021,103.0
11096,10022,76.0
11096,10023,82.0
11096,10024,86.0
11096,10025,91.0
11096,10026,91.0
11096,10027,89.0
11096,10028,103.0
11096,10029,105.0
11096,10030,110.0
11096,10031,107.0
11096,10032,108.0
11096,10033,111.0
11096,10034,115.0
11096,10035,108.0
11096,10036,77.0
11096,10037,107.0
11096,10038,83.0
11096,10039,110.0
11096,10040,116.0
11096,10041,84.0
11096,10043,81.0
11096,10044,78.0
11096,10045,79.0
11096,10047,81.0
11096,10048,81.0
11096,10055,75.0
11096,10065,81.0
11096,10069,89.0
11096,10075,89.0
11096,10080,79.0
11096,10081,79.0
11096,10096,80.0
11096,10097,78.0
11096,10103,74.0
11096,10104,77.0
11096,10105,77.0
11096,10106,78.0
11096,10107,80.0
11096,10110,81.0
11096,10111,76.0
11096,10112,79.0
11096,10115,111.0
11096,10118,78.0
11096,10119,64.0
11096,10120,66.0
11096,10121,64.0
11096,10122,66.0
11096,10123,65.0
11096,10128,103.0
11096,10151,79.0
11096,10152,74.0
11096,10153,80.0
11096,10154,75.0
11096,10155,77.0
11096,10158,88.0
11096,10162,93.0
11096,10165,89.0
11096,10166,85.0
11096,10167,80.0
11096,10168,88.0
11096,10169,82.0
11096,10170,88.0
11096,10171,79.0
11096,10172,80.0
11096,10174,88.0
11096,10178,88.0
11096,10196,83.0
11096,10203,75.0
11096,10259,77.0
11096,10260,77.0
11096,10265,79.0
11096,10270,78.0
11096,10271,75.0
11096,10275,74.0
11096,10278,81.0
11096,10279,79.0
11096,10280,82.0
11096,10281,87.0
11096,10282,91.0
11096,10285,84.0
11096,10286,77.0
11096,10301,128.0
11096,10302,131.0
11096,10303,142.0
11096,10304,113.0
11096,10305,114.0
11096,10306,131.0
11096,10307,148.0
11096,10308,132.0
11096,10309,153.0
11096,10310,137.0
11096,10312,140.0
11096,10314,135.0
11096,10451,115.0
11096,10452,120.0
11096,10453,125.0
11096,10454,112.0
11096,10455,119.0
11096,10456,132.0
11096,10457,126.0
11096,10458,129.0
11096,10459,125.0
11096,10460,130.0
11096,10461,144.0
11096,10462,131.0
11096,10463,122.0
11096,10464,188.0
11096,10465,139.0
11096,10466,137.0
11096,10467,129.0
11096,10468,128.0
11096,10469,137.0
11096,10470,129.0
11096,10471,132.0
11096,10472,137.0
11096,10473,129.0
11096,10474,129.0
11096,10475,135.0
11096,11001,82.0
11096,11004,106.0
11096,11005,100.0
11096,11040,90.0
11096,11096,0.0
11096,11101,70.0
11096,11102,108.0
11096,11103,70.0
11096,11104,76.0
11096,11105,90.0
11096,11106,73.0
11096,11109,85.0
11096,11201,78.0
11096,11203,90.0
11096,11204,91.0
11096,11205,80.0
11096,11206,87.0
11096,11207,68.0
11096,11208,56.0
11096,11209,110.0
11096,11210,98.0
11096,11211,83.0
11096,11212,78.0
11096,11213,71.0
11096,11214,113.0
11096,11215,78.0
11096,11216,67.0
11096,11217,62.0
11096,11218,94.0
11096,11219,85.0
11096,11220,80.0
11096,11221,73.0
11096,11222,87.0
11096,11223,111.0
11096,11224,121.0
11096,11225,71.0
11096,11226,86.0
11096,11228,115.0
11096,11229,103.0
11096,11230,85.0
11096,11231,84.0
11096,11232,73.0
11096,11233,70.0
11096,11234,96.0
11096,11235,118.0
11096,11236,80.0
11096,11237,70.0
11096,11238,70.0
11096,11239,96.0
11096,11249,82.0
11096,11251,93.0
11096,11354,117.0
11096,11355,79.0
11096,11356,117.0
11096,11357,120.0
11096,11358,100.0
11096,11359,122.0
11096,11360,112.0
11096,11361,107.0
11096,11362,103.0
11096,11363,120.0
11096,11364,84.0
11096,11365,72.0
11096,11366,68.0
11096,11367,88.0
11096,11368,77.0
11096,11369,111.0
11096,11370,105.0
11096,11371,122.0
11096,11372,77.0
11096,11373,65.0
11096,11374,79.0
11096,11375,66.0
11096,11377,70.0
11096,11378,100.0
11096,11379,89.0
11096,11385,82.0
11096,11411,73.0
11096,11412,65.0
11096,11413,58.0
11096,11414,70.0
11096,11415,82.0
11096,11416,60.0
11096,11417,57.0
11096,11418,61.0
11096,11419,71.0
11096,11420,61.0
11096,11421,56.0
11096,11422,43.0
11096,11423,65.0
11096,11426,86.0
11096,11427,77.0
11096,11428,70.0
11096,11429,74.0
11096,11430,46.0
11096,11432,60.0
11096,11433,46.0
11096,11434,38.0
11096,11435,58.0
11096,11436,64.0
11101,10001,23.0
11101,10002,30.0
11101,10003,27.0
11101,10004,31.0
11101,10005,31.0
11101,10006,30.0
11101,10007,31.0
11101,10009,39.0
11101,10010,23.0
11101,10011,24.0
11101,10012,26.0
11101,10013,29.0
11101,10014,31.0
11101,10016,19.0
11101,10017,17.0
11101,10018,23.0
11101,10019,19.0
11101,10020,15.0
11101,10021,17.0
11101,10022,14.0
11101,10023,35.0
11101,10024,30.0
11101,10025,31.0
11101,10026,39.0
11101,10027,30.0
11101,10028,21.0
11101,10029,27.0
11101,10030,41.0
11101,10031,46.0
11101,10032,40.0
11101,10033,49.0
11101,10034,48.0
11101,10035,29.0
11101,10036,22.0
11101,10037,40.0
11101,10038,31.0
11101,10039,47.0
11101,10040,48.0
11101,10041,41.0
11101,10043,35.0
11101,10044,19.0
11101,10045,29.0
11101,10047,17.0
11101,10048,33.0
11101,10055,12.0
11101,10065,13.0
11101,10069,38.0
11101,10075,28.0
11101,10080,33.0
11101,10081,30.0
11101,10096,18.0
11101,10097,15.0
11101,10103,12.0
11101,10104,15.0
11101,10105,14.0
11101,10106,14.0
11101,10107,15.0
11101,10110,15.0
11101,10111,14.0
11101,10112,14.0
11101,10115,41.0
11101,10118,21.0
11101,10119,19.0
11101,10120,19.0
11101,10121,21.0
11101,10122,18.0
11101,10123,21.0
11101,10128,27.0
11101,10151,17.0
11101,10152,12.0
11101,10153,15.0
11101,10154,12.0
11101,10155,11.0
11101,10158,17.0
11101,10162,27.0
11101,10165,15.0
11101,10166,16.0
11101,10167,16.0
11101,10168,13.0
11101,10169,16.0
11101,10170,13.0
11101,10171,19.0
11101,10172,17.0
11101,10174,13.0
11101,10178,14.0
11101,10196,15.0
11101,10203,29.0
11101,10259,29.0
11101,10260,31.0
11101,10265,33.0
11101,10270,33.0
11101,10271,29.0
11101,10275,37.0
11101,10278,28.0
11101,10279,29.0
11101,10280,40.0
11101,10281,37.0
11101,10282,37.0
11101,10285,34.0
11101,10286,30.0
11101,10301,76.0
11101,10302,80.0
11101,10303,101.0
11101,10304,66.0
11101,10305,67.0
11101,10306,84.0
11101,10307,98.0
11101,10308,78.0
11101,10309,104.0
11101,10310,80.0
11101,10312,85.0
11101,10314,88.0
11101,10451,38.0
11101,10452,38.0
11101,10453,47.0
11101,10454,31.0
11101,10455,41.0
11101,10456,58.0
11101,10457,54.0
11101,10458,58.0
11101,10459,43.0
11101,10460,49.0
11101,10461,74.0
11101,10462,61.0
11101,10463,61.0
11101,10464,97.0
11101,10465,78.0
11101,10466,65.0
11101,10467,55.0
11101,10468,49.0
11101,10469,59.0
11101,10470,59.0
11101,10471,63.0
11101,10472,48.0
11101,10473,64.0
11101,10474,49.0
11101,10475,75.0
11101,11001,67.0
11101,11004,68.0
11101,11005,76.0
11101,11040,72.0
11101,11096,82.0
11101,11101,0.0
11101,11102,16.0
11101,11103,20.0
11101,11104,14.0
11101,11105,16.0
11101,11106,17.0
11101,11109,14.0
11101,11201,35.0
11101,11203,65.0
11101,11204,63.0
11101,11205,31.0
11101,11206,25.0
11101,11207,55.0
11101,11208,54.0
11101,11209,65.0
11101,11210,61.0
11101,11211,20.0
11101,11212,58.0
11101,11213,53.0
11101,11214,63.0
11101,11215,41.0
11101,11216,39.0
11101,11217,39.0
11101,11218,48.0
11101,11219,59.0
11101,11220,52.0
11101,11221,48.0
11101,11222,18.0
11101,11223,59.0
11101,11224,81.0
11101,11225,48.0
11101,11226,59.0
11101,11228,63.0
11101,11229,76.0
11101,11230,61.0
11101,11231,39.0
11101,11232,46.0
11101,11233,45.0
11101,11234,81.0
11101,11235,66.0
11101,11236,77.0
11101,11237,35.0
11101,11238,37.0
11101,11239,87.0
11101,11249,31.0
11101,11251,55.0
11101,11354,42.0
11101,11355,38.0
11101,11356,49.0
11101,11357,54.0
11101,11358,50.0
11101,11359,64.0
11101,11360,58.0
11101,11361,39.0
11101,11362,77.0
11101,11363,49.0
11101,11364,72.0
11101,11365,54.0
11101,11366,47.0
11101,11367,38.0
11101,11368,27.0
11101,11369,40.0
11101,11370,30.0
11101,11371,53.0
11101,11372,25.0
11101,11373,21.0
11101,11374,23.0
11101,11375,21.0
11101,11377,16.0
11101,11378,39.0
11101,11379,45.0
11101,11385,54.0
11101,11411,68.0
11101,11412,55.0
11101,11413,75.0
11101,11414,67.0
11101,11415,34.0
11101,11416,59.0
11101,11417,60.0
11101,11418,37.0
11101,11419,50.0
11101,11420,56.0
11101,11421,41.0
11101,11422,86.0
11101,11423,49.0
11101,11426,64.0
11101,11427,57.0
11101,11428,56.0
11101,11429,59.0
11101,11430,76.0
11101,11432,35.0
11101,11433,46.0
11101,11434,60.0
11101,11435,32.0
11101,11436,48.0
11102,10001,43.0
11102,10002,48.0
11102,10003,42.0
11102,10004,50.0
11102,10005,42.0
11102,10006,48.0
11102,10007,44.0
11102,10009,55.0
11102,10010,42.0
11102,10011,40.0
11102,10012,41.0
11102,10013,43.0
11102,10014,46.0
11102,10016,40.0
11102,10017,32.0
11102,10018,38.0
11102,10019,32.0
11102,10020,28.0
11102,10021,28.0
11102,10022,25.0
11102,10023,39.0
11102,10024,50.0
11102,10025,51.0
11102,10026,51.0
11102,10027,48.0
11102,10028,28.0
11102,10029,40.0
11102,10030,59.0
11102,10031,59.0
11102,10032,59.0
11102,10033,69.0
11102,10034,69.0
11102,10035,42.0
11102,10036,37.0
11102,10037,50.0
11102,10038,42.0
11102,10039,59.0
11102,10040,73.0
11102,10041,50.0
11102,10043,46.0
11102,10044,18.0
11102,10045,49.0
11102,10047,37.0
11102,10048,48.0
11102,10055,23.0
11102,10065,29.0
11102,10069,50.0
11102,10075,39.0
11102,10080,47.0
11102,10081,50.0
11102,10096,30.0
11102,10097,31.0
11102,10103,23.0
11102,10104,28.0
11102,10105,28.0
11102,10106,27.0
11102,10107,29.0
11102,10110,30.0
11102,10111,30.0
11102,10112,27.0
11102,10115,57.0
11102,10118,34.0
11102,10119,36.0
11102,10120,32.0
11102,10121,36.0
11102,10122,35.0
11102,10123,34.0
11102,10128,42.0
11102,10151,26.0
11102,10152,23.0
11102,10153,26.0
11102,10154,23.0
11102,10155,24.0
11102,10158,38.0
11102,10162,42.0
11102,10165,28.0
11102,10166,32.0
11102,10167,31.0
11102,10168,28.0
11102,10169,31.0
11102,10170,28.0
11102,10171,31.0
11102,10172,35.0
11102,10174,28.0
11102,10178,29.0
11102,10196,27.0
11102,10203,40.0
11102,10259,48.0
11102,10260,46.0
11102,10265,44.0
11102,10270,47.0
11102,10271,40.0
11102,10275,48.0
11102,10278,45.0
11102,10279,49.0
11102,10280,47.0
11102,10281,53.0
11102,10282,53.0
11102,10285,50.0
11102,10286,42.0
11102,10301,90.0
11102,10302,93.0
11102,10303,115.0
11102,10304,74.0
11102,10305,77.0
11102,10306,90.0
11102,10307,111.0
11102,10308,93.0
11102,10309,116.0
11102,10310,93.0
11102,10312,99.0
11102,10314,96.0
11102,10451,51.0
11102,10452,52.0
11102,10453,56.0
11102,10454,44.0
11102,10455,54.0
11102,10456,67.0
11102,10457,75.0
11102,10458,68.0
11102,10459,52.0
11102,10460,66.0
11102,10461,87.0
11102,10462,73.0
11102,10463,72.0
11102,10464,110.0
11102,10465,74.0
11102,10466,83.0
11102,10467,78.0
11102,10468,68.0
11102,10469,74.0
11102,10470,77.0
11102,10471,92.0
11102,10472,59.0
11102,10473,77.0
11102,10474,69.0
11102,10475,89.0
11102,11001,83.0
11102,11004,87.0
11102,11005,90.0
11102,11040,84.0
11102,11096,104.0
11102,11101,15.0
11102,11102,0.0
11102,11103,14.0
11102,11104,29.0
11102,11105,12.0
11102,11106,13.0
11102,11109,31.0
11102,11201,52.0
11102,11203,78.0
11102,11204,76.0
11102,11205,52.0
11102,11206,42.0
11102,11207,73.0
11102,11208,71.0
11102,11209,77.0
11102,11210,74.0
11102,11211,38.0
11102,11212,72.0
11102,11213,69.0
11102,11214,80.0
11102,11215,59.0
11102,11216,57.0
11102,11217,52.0
11102,11218,67.0
11102,11219,69.0
11102,11220,65.0
11102,11221,68.0
11102,11222,37.0
11102,11223,88.0
11102,11224,95.0
11102,11225,62.0
11102,11226,71.0
11102,11228,81.0
11102,11229,92.0
11102,11230,73.0
11102,11231,60.0
11102,11232,59.0
11102,11233,65.0
11102,11234,96.0
11102,11235,85.0
11102,11236,90.0
11102,11237,55.0
11102,11238,58.0
11102,11239,107.0
11102,11249,48.0
11102,11251,60.0
11102,11354,47.0
11102,11355,52.0
11102,11356,60.0
11102,11357,71.0
11102,11358,71.0
11102,11359,81.0
11102,11360,79.0
11102,11361,58.0
11102,11362,87.0
11102,11363,68.0
11102,11364,81.0
11102,11365,75.0
11102,11366,58.0
11102,11367,51.0
11102,11368,40.0
11102,11369,25.0
11102,11370,26.0
11102,11371,50.0
11102,11372,37.0
11102,11373,38.0
11102,11374,40.0
11102,11375,38.0
11102,11377,28.0
11102,11378,46.0
11102,11379,60.0
11102,11385,74.0
11102,11411,88.0
11102,11412,69.0
11102,11413,92.0
11102,11414,83.0
11102,11415,50.0
11102,11416,68.0
11102,11417,72.0
11102,11418,56.0
11102,11419,61.0
11102,11420,70.0
11102,11421,60.0
11102,11422,93.0
11102,11423,60.0
11102,11426,82.0
11102,11427,69.0
11102,11428,74.0
11102,11429,78.0
11102,11430,96.0
11102,11432,46.0
11102,11433,63.0
11102,11434,70.0
11102,11435,45.0
11102,11436,70.0
11103,10001,39.0
11103,10002,43.0
11103,10003,42.0
11103,10004,52.0
11103,10005,45.0
11103,10006,50.0
11103,10007,37.0
11103,10009,49.0
11103,10010,42.0
11103,10011,37.0
11103,10012,37.0
11103,10013,45.0
11103,10014,47.0
11103,10016,40.0
11103,10017,32.0
11103,10018,40.0
11103,10019,35.0
11103,10020,30.0
11103,10021,27.0
11103,10022,36.0
11103,10023,42.0
11103,10024,49.0
11103,10025,47.0
11103,10026,53.0
11103,10027,49.0
11103,10028,31.0
11103,10029,39.0
11103,10030,58.0
11103,10031,61.0
11103,10032,61.0
11103,10033,63.0
11103,10034,70.0
11103,10035,43.0
11103,10036,39.0
11103,10037,52.0
11103,10038,43.0
11103,10039,61.0
11103,10040,71.0
11103,10041,56.0
11103,10043,49.0
11103,10044,25.0
11103,10045,51.0
11103,10047,39.0
11103,10048,50.0
11103,10055,26.0
11103,10065,34.0
11103,10069,52.0
11103,10075,41.0
11103,10080,49.0
11103,10081,52.0
11103,10096,32.0
11103,10097,35.0
11103,10103,25.0
11103,10104,28.0
11103,10105,29.0
11103,10106,29.0
11103,10107,30.0
11103,10110,33.0
11103,10111,28.0
11103,10112,29.0
11103,10115,58.0
11103,10118,34.0
11103,10119,38.0
11103,10120,33.0
11103,10121,38.0
11103,10122,37.0
11103,10123,34.0
11103,10128,41.0
11103,10151,28.0
11103,10152,25.0
11103,10153,28.0
11103,10154,25.0
11103,10155,27.0
11103,10158,41.0
11103,10162,40.0
11103,10165,34.0
11103,10166,38.0
11103,10167,30.0
11103,10168,31.0
11103,10169,34.0
11103,10170,31.0
11103,10171,29.0
11103,10172,30.0
11103,10174,31.0
11103,10178,33.0
11103,10196,30.0
11103,10203,43.0
11103,10259,50.0
11103,10260,44.0
11103,10265,48.0
11103,10270,45.0
11103,10271,43.0
11103,10275,50.0
11103,10278,47.0
11103,10279,51.0
11103,10280,55.0
11103,10281,57.0
11103,10282,51.0
11103,10285,55.0
11103,10286,42.0
11103,10301,92.0
11103,10302,95.0
11103,10303,117.0
11103,10304,76.0
11103,10305,76.0
11103,10306,92.0
11103,10307,113.0
11103,10308,95.0
11103,10309,118.0
11103,10310,95.0
11103,10312,100.0
11103,10314,99.0
11103,10451,54.0
11103,10452,50.0
11103,10453,67.0
11103,10454,44.0
11103,10455,48.0
11103,10456,69.0
11103,10457,71.0
11103,10458,70.0
11103,10459,53.0
11103,10460,60.0
11103,10461,85.0
11103,10462,74.0
11103,10463,74.0
11103,10464,113.0
11103,10465,75.0
11103,10466,84.0
11103,10467,80.0
11103,10468,70.0
11103,10469,76.0
11103,10470,78.0
11103,10471,94.0
11103,10472,61.0
11103,10473,82.0
11103,10474,63.0
11103,10475,104.0
11103,11001,90.0
11103,11004,81.0
11103,11005,86.0
11103,11040,81.0
11103,11096,85.0
11103,11101,21.0
11103,11102,16.0
11103,11103,0.0
11103,11104,25.0
11103,11105,16.0
11103,11106,18.0
11103,11109,37.0
11103,11201,52.0
11103,11203,79.0
11103,11204,78.0
11103,11205,50.0
11103,11206,35.0
11103,11207,70.0
11103,11208,68.0
11103,11209,79.0
11103,11210,75.0
11103,11211,31.0
11103,11212,73.0
11103,11213,62.0
11103,11214,78.0
11103,11215,56.0
11103,11216,58.0
11103,11217,54.0
11103,11218,62.0
11103,11219,67.0
11103,11220,67.0
11103,11221,61.0
11103,11222,28.0
11103,11223,90.0
11103,11224,97.0
11103,11225,66.0
11103,11226,65.0
11103,11228,83.0
11103,11229,94.0
11103,11230,67.0
11103,11231,54.0
11103,11232,61.0
11103,11233,70.0
11103,11234,95.0
11103,11235,82.0
11103,11236,86.0
11103,11237,62.0
11103,11238,53.0
11103,11239,97.0
11103,11249,57.0
11103,11251,69.0
11103,11354,49.0
11103,11355,41.0
11103,11356,60.0
11103,11357,62.0
11103,11358,55.0
11103,11359,67.0
11103,11360,61.0
11103,11361,45.0
11103,11362,77.0
11103,11363,55.0
11103,11364,78.0
11103,11365,61.0
11103,11366,57.0
11103,11367,50.0
11103,11368,35.0
11103,11369,27.0
11103,11370,21.0
11103,11371,44.0
11103,11372,31.0
11103,11373,23.0
11103,11374,25.0
11103,11375,29.0
11103,11377,15.0
11103,11378,33.0
11103,11379,47.0
11103,11385,66.0
11103,11411,80.0
11103,11412,67.0
11103,11413,62.0
11103,11414,69.0
11103,11415,44.0
11103,11416,58.0
11103,11417,59.0
11103,11418,50.0
11103,11419,60.0
11103,11420,64.0
11103,11421,45.0
11103,11422,69.0
11103,11423,59.0
11103,11426,83.0
11103,11427,61.0
11103,11428,76.0
11103,11429,71.0
11103,11430,85.0
11103,11432,41.0
11103,11433,55.0
11103,11434,66.0
11103,11435,40.0
11103,11436,57.0
11104,10001,29.0
11104,10002,38.0
11104,10003,30.0
11104,10004,33.0
